# Gene: 6454 (AT2G25950)
# Alignment columns: 613
# Annotation key: 1/2/3=codon position, U=UTR/non-CDS, -=gap
col_index	codon_pos
0	-
1	-
2	-
3	1
4	2
5	3
6	1
7	2
8	3
9	1
10	2
11	3
12	1
13	2
14	3
15	1
16	2
17	3
18	1
19	2
20	3
21	1
22	2
23	3
24	1
25	2
26	3
27	1
28	2
29	3
30	1
31	2
32	3
33	1
34	2
35	3
36	1
37	2
38	3
39	1
40	2
41	3
42	1
43	2
44	3
45	1
46	2
47	3
48	1
49	2
50	3
51	1
52	2
53	3
54	1
55	2
56	3
57	1
58	2
59	3
60	1
61	2
62	3
63	1
64	2
65	3
66	1
67	2
68	3
69	1
70	2
71	3
72	1
73	2
74	3
75	1
76	2
77	3
78	1
79	2
80	3
81	1
82	2
83	3
84	1
85	2
86	3
87	1
88	2
89	3
90	1
91	2
92	3
93	1
94	2
95	3
96	1
97	2
98	3
99	1
100	2
101	3
102	1
103	2
104	3
105	1
106	2
107	3
108	1
109	2
110	3
111	1
112	2
113	3
114	1
115	2
116	3
117	1
118	2
119	3
120	1
121	2
122	3
123	1
124	2
125	3
126	1
127	2
128	3
129	1
130	2
131	3
132	1
133	2
134	3
135	1
136	2
137	3
138	1
139	2
140	3
141	1
142	2
143	3
144	1
145	2
146	3
147	1
148	2
149	3
150	1
151	2
152	3
153	1
154	2
155	3
156	1
157	2
158	3
159	1
160	2
161	3
162	1
163	2
164	3
165	1
166	2
167	3
168	-
169	1
170	2
171	3
172	1
173	2
174	3
175	1
176	2
177	3
178	1
179	2
180	3
181	1
182	2
183	3
184	1
185	2
186	3
187	1
188	2
189	3
190	1
191	2
192	3
193	1
194	2
195	3
196	1
197	2
198	3
199	1
200	2
201	3
202	1
203	2
204	3
205	1
206	2
207	3
208	1
209	2
210	3
211	1
212	2
213	3
214	1
215	2
216	3
217	1
218	2
219	3
220	1
221	2
222	3
223	1
224	2
225	3
226	1
227	2
228	3
229	1
230	2
231	3
232	1
233	2
234	3
235	1
236	2
237	3
238	1
239	2
240	3
241	1
242	2
243	3
244	1
245	2
246	3
247	1
248	2
249	3
250	1
251	2
252	3
253	1
254	2
255	3
256	1
257	2
258	3
259	1
260	2
261	3
262	1
263	2
264	3
265	1
266	2
267	3
268	1
269	2
270	3
271	1
272	2
273	3
274	1
275	2
276	3
277	1
278	2
279	3
280	1
281	2
282	3
283	1
284	2
285	3
286	1
287	2
288	3
289	1
290	2
291	3
292	1
293	2
294	3
295	1
296	2
297	3
298	1
299	2
300	3
301	1
302	2
303	3
304	1
305	2
306	3
307	1
308	2
309	3
310	1
311	2
312	3
313	1
314	2
315	3
316	1
317	2
318	3
319	1
320	2
321	3
322	1
323	2
324	3
325	1
326	2
327	3
328	1
329	2
330	3
331	1
332	2
333	3
334	1
335	2
336	3
337	1
338	2
339	3
340	1
341	2
342	3
343	1
344	2
345	3
346	1
347	2
348	3
349	1
350	2
351	3
352	1
353	2
354	3
355	1
356	2
357	3
358	1
359	2
360	3
361	1
362	2
363	3
364	1
365	2
366	3
367	1
368	2
369	3
370	1
371	2
372	3
373	1
374	2
375	3
376	1
377	2
378	3
379	1
380	2
381	3
382	1
383	2
384	3
385	1
386	2
387	3
388	1
389	2
390	3
391	1
392	2
393	3
394	1
395	2
396	3
397	1
398	2
399	3
400	1
401	2
402	3
403	1
404	2
405	3
406	1
407	2
408	3
409	1
410	2
411	3
412	1
413	2
414	3
415	1
416	2
417	3
418	1
419	2
420	3
421	1
422	2
423	3
424	1
425	2
426	3
427	1
428	2
429	3
430	1
431	2
432	3
433	1
434	2
435	3
436	1
437	2
438	3
439	1
440	2
441	3
442	1
443	2
444	3
445	1
446	2
447	3
448	1
449	2
450	3
451	1
452	2
453	3
454	1
455	2
456	3
457	1
458	2
459	3
460	1
461	2
462	3
463	1
464	2
465	3
466	1
467	2
468	3
469	1
470	2
471	3
472	1
473	2
474	3
475	1
476	2
477	3
478	1
479	2
480	3
481	1
482	2
483	3
484	1
485	2
486	3
487	1
488	2
489	3
490	1
491	2
492	3
493	1
494	2
495	3
496	1
497	2
498	3
499	1
500	2
501	3
502	1
503	2
504	3
505	1
506	2
507	3
508	1
509	2
510	3
511	1
512	2
513	3
514	1
515	2
516	3
517	1
518	2
519	3
520	1
521	2
522	3
523	1
524	2
525	3
526	1
527	2
528	3
529	1
530	2
531	3
532	1
533	2
534	3
535	1
536	2
537	3
538	1
539	2
540	3
541	1
542	2
543	3
544	1
545	2
546	3
547	1
548	2
549	3
550	1
551	2
552	3
553	1
554	2
555	3
556	1
557	2
558	3
559	1
560	2
561	3
562	1
563	2
564	3
565	1
566	2
567	3
568	1
569	2
570	3
571	1
572	2
573	3
574	1
575	2
576	3
577	1
578	2
579	3
580	1
581	2
582	3
583	1
584	2
585	3
586	1
587	2
588	3
589	1
590	2
591	3
592	1
593	2
594	3
595	1
596	2
597	3
598	1
599	2
600	3
601	1
602	2
603	3
604	1
605	2
606	3
607	1
608	2
609	3
610	1
611	2
612	3
